nik_id,jenis_usaha,lama_bln,omzet,pengeluaran,aset,hutang,freq_trx,total_skor,limit_pinjaman,laba_bersih,margin_laba,status_approval,risk_tier,dar_ratio,avg_trx_value,kategori_umur,oer_ratio
3578503352669302,Jasa & Freelancer,26.0,96900684.0,110668827,93671735,59109016,176,206,0.0,-13768143.0,-14.208509611758776,Ditolak,High Risk (Reject),0.6310229654655164,550572.0681818182,Berkembang (1-3 Tahun),1.1420850961175877
3578634522780653,Bisnis Kuliner,11.0,66798298.0,38677613,133487190,49255885,97,548,8200000.0,28120685.0,42.097906446658264,Disetujui,Bronze (Fair),0.36899334685223356,688642.2474226804,Baru (0-1 Tahun),0.5790209355334174
3578943025876181,Toko & E-commerce,80.0,80132010.0,47211841,32630654,10590239,64,649,15000000.0,32920169.0,41.082420121497016,Disetujui,Bronze (Fair),0.32454878164562684,1252062.65625,Matang (>5 Tahun),0.5891757987850299
3578711284955856,Bisnis Kuliner,104.0,43549608.0,38015406,112593353,53192339,132,507,5500000.0,5534202.0,12.707811285006285,Disetujui,Bronze (Fair),0.4724287676200566,329921.2727272727,Matang (>5 Tahun),0.8729218871499371
3578368954609487,Produk Digital,23.0,67743230.0,52072292,96459760,16069281,230,590,11000000.0,15670938.0,23.13284737087381,Disetujui,Bronze (Fair),0.1665905140133046,294535.7826086957,Berkembang (1-3 Tahun),0.7686715262912619
3578724640087867,Toko & E-commerce,72.0,96164975.0,63979329,182868622,97959824,259,598,11600000.0,32185646.0,33.469198115010165,Disetujui,Bronze (Fair),0.5356841590899066,371293.33976833976,Matang (>5 Tahun),0.6653080188498983
3578749031074641,Produk Digital,62.0,46671508.0,41470500,124511822,17548597,217,588,10900000.0,5201008.0,11.143861046872537,Disetujui,Bronze (Fair),0.1409392033472934,215076.07373271888,Matang (>5 Tahun),0.8885613895312746
3578757428958800,Bisnis Kuliner,90.0,83048179.0,86365154,106713151,27951012,41,435,0.0,-3316975.0,-3.99403700350853,Ditolak,High Risk (Reject),0.26192659234661714,2025565.3414634147,Matang (>5 Tahun),1.0399403700350853
3578336612037584,Produk Kreatif,116.0,80949346.0,91657261,175760603,113870285,85,304,0.0,-10707915.0,-13.227920334279167,Ditolak,High Risk (Reject),0.6478714971181568,952345.2470588235,Matang (>5 Tahun),1.1322792033427918
3578266047221246,Jasa & Freelancer,71.0,42124904.0,32562039,160137283,57285560,115,545,8000000.0,9562865.0,22.70121493926728,Disetujui,Bronze (Fair),0.3577278128291961,366303.51304347825,Matang (>5 Tahun),0.7729878506073272
3578427777291336,Produk Digital,104.0,94208855.0,67188351,121696148,69881941,186,578,10200000.0,27020504.0,28.681490715495904,Disetujui,Bronze (Fair),0.5742329740790152,506499.22043010755,Matang (>5 Tahun),0.713185092845041
3578198742540483,Produk Digital,4.0,85072899.0,101278874,113500917,76966038,160,124,0.0,-16205975.0,-19.049515404429794,Ditolak,High Risk (Reject),0.6781093936007583,531705.61875,Baru (0-1 Tahun),1.1904951540442978
3578503994977126,Produk Digital,9.0,3113187.0,3089365,101433996,8901711,154,446,0.0,23822.0,0.7651965654488472,Ditolak,High Risk (Reject),0.08775865440616182,20215.5,Baru (0-1 Tahun),0.9923480343455116
3578133782836813,Produk Kreatif,58.0,97250625.0,88800976,172829686,43985474,205,523,6500000.0,8449649.0,8.688529251097359,Disetujui,Bronze (Fair),0.2545018452443407,474393.2926829268,Stabil (3-5 Tahun),0.9131147074890265
3578518355724683,Jasa & Freelancer,72.0,31348941.0,30212269,132472325,14738221,294,604,12000000.0,1136672.0,3.625870487937695,Disetujui,Bronze (Fair),0.11125509422439743,106629.05102040817,Matang (>5 Tahun),0.963741295120623
3578499107611387,Jasa & Freelancer,22.0,41717904.0,49987195,184869494,18568167,15,295,0.0,-8269291.0,-19.82192346000892,Ditolak,High Risk (Reject),0.10043932396980543,2781193.6,Berkembang (1-3 Tahun),1.1982192346000893
3578808977750534,Bisnis Kuliner,21.0,99816512.0,111736807,181610853,63452670,79,273,0.0,-11920295.0,-11.942207517730132,Ditolak,High Risk (Reject),0.3493880952147722,1263500.1518987343,Berkembang (1-3 Tahun),1.1194220751773014
3578250687482084,Jasa & Freelancer,113.0,64207129.0,72265620,191667470,92679580,227,419,0.0,-8058491.0,-12.550772983479764,Ditolak,High Risk (Reject),0.4835436081041817,282850.7885462555,Matang (>5 Tahun),1.1255077298347975
3578300245327485,Jasa & Freelancer,68.0,59925051.0,53119664,125808240,38720225,125,502,5100000.0,6805387.0,11.356497635688287,Disetujui,Bronze (Fair),0.3077717723417798,479400.408,Matang (>5 Tahun),0.8864350236431171
3578564654434392,Produk Digital,3.0,80569592.0,68380208,68552084,39054396,147,339,0.0,12189384.0,15.129012940763062,Ditolak,High Risk (Reject),0.5697039932440274,548092.462585034,Baru (0-1 Tahun),0.8487098705923694
3578733705958731,Toko & E-commerce,7.0,8082158.0,7255391,194215467,57266932,256,461,0.0,826767.0,10.229532755979282,Ditolak,High Risk (Reject),0.2948628803080859,31570.9296875,Baru (0-1 Tahun),0.8977046724402071
3578860044876280,Bisnis Kuliner,21.0,73653292.0,87537333,80006334,29758281,50,216,0.0,-13884041.0,-18.850536918295518,Ditolak,High Risk (Reject),0.3719490634329027,1473065.84,Berkembang (1-3 Tahun),1.1885053691829552
3578197109513842,Produk Kreatif,63.0,87646134.0,89327211,184507391,11525353,286,499,0.0,-1681077.0,-1.9180275538451017,Ditolak,High Risk (Reject),0.06246553559472314,306455.013986014,Matang (>5 Tahun),1.019180275538451
3578739082965641,Toko & E-commerce,81.0,10083242.0,11419369,148621897,92564944,250,326,0.0,-1336127.0,-13.250966306273321,Ditolak,High Risk (Reject),0.6228217097780686,40332.968,Matang (>5 Tahun),1.1325096630627332
3578664590780273,Jasa & Freelancer,76.0,47495054.0,37744855,84085902,19454682,28,552,8500000.0,9750199.0,20.52887233268542,Disetujui,Bronze (Fair),0.23136675158696637,1696251.9285714286,Matang (>5 Tahun),0.7947112766731458
3578922905582835,Toko & E-commerce,96.0,78659375.0,53670094,173926446,65836104,96,616,12800000.0,24989281.0,31.768979857772834,Disetujui,Bronze (Fair),0.3785284268960455,819368.4895833334,Matang (>5 Tahun),0.6823102014222716
3578158294989798,Toko & E-commerce,106.0,86794410.0,45055730,135126822,8919469,268,900,80000000.0,41738680.0,48.08913385090123,Disetujui,Gold (Excellent),0.06600813123541084,323859.7388059702,Matang (>5 Tahun),0.5191086614909878
3578408308913697,Toko & E-commerce,19.0,85650976.0,59671352,73976027,840546,67,613,12600000.0,25979624.0,30.331964927054656,Disetujui,Bronze (Fair),0.011362410690155068,1278372.776119403,Berkembang (1-3 Tahun),0.6966803507294534
3578291571954796,Produk Digital,97.0,23285078.0,22386482,104258526,67379424,143,391,0.0,898596.0,3.85910667767572,Ditolak,High Risk (Reject),0.6462725552057009,162832.7132867133,Matang (>5 Tahun),0.9614089332232428
3578872160076885,Produk Kreatif,65.0,27267798.0,28891879,13882671,3807717,53,387,0.0,-1624081.0,-5.956040161365432,Ditolak,High Risk (Reject),0.27427841515512397,514486.75471698114,Matang (>5 Tahun),1.0595604016136544
3578263068507814,Produk Digital,108.0,23689702.0,25734833,115849851,71397595,131,346,0.0,-2045131.0,-8.632995889944079,Ditolak,High Risk (Reject),0.6162942324371224,180837.41984732824,Matang (>5 Tahun),1.0863299588994408
3578583873881564,Produk Kreatif,29.0,80545284.0,81677169,97630559,4243086,145,477,0.0,-1131885.0,-1.4052778062089892,Ditolak,High Risk (Reject),0.04346063408281827,555484.7172413793,Berkembang (1-3 Tahun),1.0140527780620898
3578156332766854,Produk Kreatif,62.0,56518621.0,47100491,132846744,79298936,282,480,0.0,9418130.0,16.663764673239285,Ditolak,High Risk (Reject),0.5969204333679416,200420.64184397162,Matang (>5 Tahun),0.8333623532676071
3578517615395395,Jasa & Freelancer,63.0,38248951.0,23010756,121698108,1154968,239,799,40000000.0,15238195.0,39.839510892730104,Disetujui,Silver (Good),0.009490435134784512,160037.4518828452,Matang (>5 Tahun),0.601604891072699
3578844670037287,Toko & E-commerce,70.0,94654106.0,110661017,31136034,22859133,191,227,0.0,-16006911.0,-16.91095260040806,Ditolak,High Risk (Reject),0.7341697083193062,495571.23560209427,Matang (>5 Tahun),1.1691095260040807
3578771869404404,Toko & E-commerce,45.0,39282557.0,26985603,31380974,6410353,210,645,14700000.0,12296954.0,31.303853259857807,Disetujui,Bronze (Fair),0.20427514455096263,187059.79523809525,Stabil (3-5 Tahun),0.6869614674014219
3578948089003635,Produk Kreatif,96.0,93179529.0,84989701,57324964,23844999,102,482,0.0,8189828.0,8.789299632540533,Ditolak,High Risk (Reject),0.41596186610775715,913524.7941176471,Matang (>5 Tahun),0.9121070036745946
3578702640905116,Bisnis Kuliner,89.0,4137651.0,4477694,8210867,2701367,278,482,0.0,-340043.0,-8.218262004214468,Ditolak,High Risk (Reject),0.3289989960865278,14883.636690647481,Matang (>5 Tahun),1.0821826200421447
3578852065555168,Jasa & Freelancer,47.0,32449560.0,32698625,72617847,11216816,22,419,0.0,-249065.0,-0.767545076111972,Ditolak,High Risk (Reject),0.15446362655174836,1474980.0,Stabil (3-5 Tahun),1.0076754507611196
3578201444538631,Bisnis Kuliner,79.0,91128100.0,102589908,63203440,48059338,72,207,0.0,-11461808.0,-12.577687892099142,Ditolak,High Risk (Reject),0.7603911749107327,1265668.0555555555,Matang (>5 Tahun),1.1257768789209914
3578195004578288,Produk Digital,19.0,53460287.0,51293875,178920899,81025231,104,328,0.0,2166412.0,4.052376299438872,Ditolak,High Risk (Reject),0.45285504070712274,514041.2211538461,Berkembang (1-3 Tahun),0.9594762370056112
3578224107382011,Produk Kreatif,35.0,42536330.0,35171969,25324369,12941371,151,422,0.0,7364361.0,17.313108582710356,Ditolak,High Risk (Reject),0.5110244207861605,281697.5496688742,Berkembang (1-3 Tahun),0.8268689141728964
3578571455807556,Toko & E-commerce,35.0,24738712.0,25889357,79433791,49382777,205,286,0.0,-1150645.0,-4.651192026488687,Ditolak,High Risk (Reject),0.6216847563022644,120676.64390243903,Berkembang (1-3 Tahun),1.046511920264887
3578466741203353,Bisnis Kuliner,36.0,38522715.0,24059386,23629012,9295120,112,558,8900000.0,14463329.0,37.54493679897691,Disetujui,Bronze (Fair),0.39337742940754356,343952.8125,Berkembang (1-3 Tahun),0.6245506320102309
3578532117956253,Produk Kreatif,85.0,69042812.0,39761847,150124838,92321650,121,582,10500000.0,29280965.0,42.40986737330455,Disetujui,Bronze (Fair),0.6149658592803944,570601.7520661157,Matang (>5 Tahun),0.5759013262669544
3578807011601691,Bisnis Kuliner,119.0,62268093.0,62316676,32725924,912684,46,499,0.0,-48583.0,-0.07802230269040036,Ditolak,High Risk (Reject),0.027888715991640143,1353654.1956521738,Matang (>5 Tahun),1.000780223026904
3578901317823233,Toko & E-commerce,102.0,62845276.0,32248133,138600697,16505045,10,775,36000000.0,30597143.0,48.68646451644194,Disetujui,Silver (Good),0.1190834199051683,6284527.6,Matang (>5 Tahun),0.5131353548355806
3578142661453716,Jasa & Freelancer,37.0,23348410.0,23115828,110046945,50589923,273,404,0.0,232582.0,0.9961363536103743,Ditolak,High Risk (Reject),0.4597121982804702,85525.31135531135,Stabil (3-5 Tahun),0.9900386364638962
3578640182291525,Jasa & Freelancer,58.0,57212251.0,62409092,23817241,10291501,11,287,0.0,-5196841.0,-9.083440887512012,Ditolak,High Risk (Reject),0.4321029879153509,5201113.7272727275,Stabil (3-5 Tahun),1.09083440887512
3578631630321263,Bisnis Kuliner,75.0,74847296.0,86413414,101346404,27034333,165,399,0.0,-11566118.0,-15.452953704566696,Ditolak,High Risk (Reject),0.26675177345216905,453619.97575757577,Matang (>5 Tahun),1.154529537045667
3578161850169614,Bisnis Kuliner,49.0,74756326.0,82033066,96284911,6197419,245,495,0.0,-7276740.0,-9.733945459010386,Ditolak,High Risk (Reject),0.0643654227400179,305127.8612244898,Stabil (3-5 Tahun),1.0973394545901038
3578945079711127,Toko & E-commerce,85.0,30262368.0,18872606,15557882,12041962,107,494,0.0,11389762.0,37.636717655406215,Ditolak,High Risk (Reject),0.7740103697919807,282825.8691588785,Matang (>5 Tahun),0.6236328234459378
3578865787817029,Jasa & Freelancer,117.0,17330160.0,16315166,101438422,39480121,234,560,9000000.0,1014994.0,5.856806861563886,Disetujui,Bronze (Fair),0.3892028308563396,74060.51282051283,Matang (>5 Tahun),0.9414319313843611
3578309316623535,Produk Kreatif,7.0,28916466.0,14971651,164167576,31321221,209,683,20500000.0,13944815.0,48.22447874508593,Disetujui,Silver (Good),0.1907881066599899,138356.2966507177,Baru (0-1 Tahun),0.5177552125491407
3578967853945062,Produk Digital,85.0,44302939.0,37647703,125610002,97129104,18,338,0.0,6655236.0,15.022109481269402,Ditolak,High Risk (Reject),0.7732593141746785,2461274.388888889,Matang (>5 Tahun),0.8497789051873059
3578469526284569,Bisnis Kuliner,46.0,99772591.0,52876497,36725611,6219208,277,770,35100000.0,46896094.0,47.00298301364149,Disetujui,Silver (Good),0.16934253319842657,360189.8592057762,Stabil (3-5 Tahun),0.529970169863585
3578692165417868,Produk Kreatif,97.0,80758465.0,53550127,24336339,717974,82,748,31400000.0,27208338.0,33.6910044043061,Disetujui,Silver (Good),0.029502136701826845,984859.3292682926,Matang (>5 Tahun),0.663089955956939
3578819359325217,Bisnis Kuliner,63.0,85996496.0,45755398,193252928,100303900,17,566,9400000.0,40241098.0,46.79388099719784,Disetujui,Bronze (Fair),0.519029134709928,5058617.411764706,Matang (>5 Tahun),0.5320611900280217
3578792229538505,Bisnis Kuliner,118.0,44250118.0,47547524,31116686,11355962,97,444,0.0,-3297406.0,-7.451745100431145,Ditolak,High Risk (Reject),0.3649476682703293,456186.78350515466,Matang (>5 Tahun),1.0745174510043114
3578752127871877,Bisnis Kuliner,107.0,17271532.0,10016207,164713031,105307659,122,605,12000000.0,7255325.0,42.007420071363676,Disetujui,Bronze (Fair),0.6393401806806651,141569.9344262295,Matang (>5 Tahun),0.5799257992863632
3578980739351543,Produk Kreatif,57.0,48277425.0,51563414,187106032,60174589,71,361,0.0,-3285989.0,-6.806471140496827,Ditolak,High Risk (Reject),0.3216068897233628,679963.7323943662,Stabil (3-5 Tahun),1.0680647114049682
3578855810534663,Produk Digital,72.0,21432040.0,15540649,62238984,38051814,98,475,0.0,5891391.0,27.488708494385044,Ditolak,High Risk (Reject),0.6113823130531822,218694.2857142857,Matang (>5 Tahun),0.7251129150561496
3578170160454293,Bisnis Kuliner,38.0,21956482.0,22621435,50110806,27913554,293,357,0.0,-664953.0,-3.0285042931741066,Ditolak,High Risk (Reject),0.557036620005673,74936.79863481228,Stabil (3-5 Tahun),1.0302850429317412
3578581745033065,Produk Kreatif,77.0,8462513.0,5021313,174703449,85596515,90,593,11200000.0,3441200.0,40.664043883891225,Disetujui,Bronze (Fair),0.48995320636171297,94027.92222222222,Matang (>5 Tahun),0.5933595611610877
3578187990855311,Bisnis Kuliner,3.0,27080385.0,31096294,194714408,101524995,155,199,0.0,-4015909.0,-14.829586063861353,Ditolak,High Risk (Reject),0.5214046358603314,174712.16129032258,Baru (0-1 Tahun),1.1482958606386136
3578861996872304,Jasa & Freelancer,91.0,20031212.0,12906353,176751905,38312707,240,745,30900000.0,7124859.0,35.56878635201904,Disetujui,Silver (Good),0.21675979673316675,83463.38333333333,Matang (>5 Tahun),0.6443121364798096
3578363762666132,Produk Kreatif,81.0,95834855.0,50441224,53318507,30591973,55,591,11100000.0,45393631.0,47.36651503255261,Disetujui,Bronze (Fair),0.5737589951646621,1742451.9090909092,Matang (>5 Tahun),0.5263348496744739
3578434073650314,Toko & E-commerce,56.0,3613380.0,3217344,56513533,5312626,281,620,13100000.0,396036.0,10.960264350829418,Disetujui,Bronze (Fair),0.09400626218148492,12859.003558718861,Stabil (3-5 Tahun),0.8903973564917058
3578207274502564,Produk Digital,49.0,75440371.0,64522530,129612035,79875364,116,376,0.0,10917841.0,14.472146485069645,Ditolak,High Risk (Reject),0.6162650250804256,650348.025862069,Stabil (3-5 Tahun),0.8552785351493035
3578157021818007,Produk Kreatif,17.0,23027622.0,22559485,132349226,52676563,91,329,0.0,468137.0,2.0329367921707244,Ditolak,High Risk (Reject),0.3980118705038743,253050.7912087912,Berkembang (1-3 Tahun),0.9796706320782927
3578156019754956,Toko & E-commerce,39.0,31130660.0,25037461,94736530,46748260,242,482,0.0,6093199.0,19.572983675900222,Ditolak,High Risk (Reject),0.4934554812172242,128639.09090909091,Stabil (3-5 Tahun),0.8042701632409978
3578211855196868,Bisnis Kuliner,71.0,26607235.0,16247227,12802136,4967858,69,603,11900000.0,10360008.0,38.936807977228746,Disetujui,Bronze (Fair),0.3880491505480023,385612.1014492754,Matang (>5 Tahun),0.6106319202277125
3578891284587528,Jasa & Freelancer,78.0,80814308.0,58847413,58351921,34875158,176,518,6200000.0,21966895.0,27.18193788159394,Disetujui,Bronze (Fair),0.5976694066335879,459172.20454545453,Matang (>5 Tahun),0.7281806211840606
3578955686605965,Bisnis Kuliner,44.0,33572391.0,19090769,115755248,80555124,202,528,6900000.0,14481622.0,43.135509770513515,Disetujui,Bronze (Fair),0.695909044227524,166199.95544554456,Stabil (3-5 Tahun),0.5686449022948649
3578344346552746,Bisnis Kuliner,63.0,81529753.0,68410426,122001637,14146458,242,635,14100000.0,13119327.0,16.09145927376966,Disetujui,Bronze (Fair),0.11595301790909576,336899.80578512396,Matang (>5 Tahun),0.8390854072623034
3578525966527469,Toko & E-commerce,20.0,64436848.0,64686531,174656877,50104194,148,383,0.0,-249683.0,-0.3874848130374099,Ditolak,High Risk (Reject),0.28687215104619096,435384.1081081081,Berkembang (1-3 Tahun),1.003874848130374
3578465940709333,Produk Kreatif,7.0,95906924.0,86130756,80324105,8771489,248,524,6600000.0,9776168.0,10.193391250875692,Disetujui,Bronze (Fair),0.10920120429602048,386721.46774193546,Baru (0-1 Tahun),0.8980660874912431
3578561531082159,Produk Kreatif,100.0,49113991.0,32115516,84231815,40676284,97,601,11800000.0,16998475.0,34.610249857316624,Disetujui,Bronze (Fair),0.4829087916483813,506329.80412371136,Matang (>5 Tahun),0.6538975014268338
3578195475844372,Jasa & Freelancer,112.0,73030620.0,61524600,63100869,29863414,246,580,10400000.0,11506020.0,15.75506273943724,Disetujui,Bronze (Fair),0.4732647025827806,296872.43902439025,Matang (>5 Tahun),0.8424493726056276
3578114083931681,Jasa & Freelancer,97.0,36105363.0,24316312,121567752,56355603,86,588,10900000.0,11789051.0,32.651800232558244,Disetujui,Bronze (Fair),0.4635736210701667,419829.8023255814,Matang (>5 Tahun),0.6734819976744175
3578730989771846,Bisnis Kuliner,56.0,8935671.0,4718401,131339853,77067736,268,633,13900000.0,4217270.0,47.19589608883317,Disetujui,Bronze (Fair),0.5867810435268266,33342.05597014925,Stabil (3-5 Tahun),0.5280410391116683
3578564000867145,Produk Digital,53.0,67326441.0,71823953,192006501,126154618,241,304,0.0,-4497512.0,-6.6801570574627585,Ditolak,High Risk (Reject),0.6570330553547247,279362.8257261411,Stabil (3-5 Tahun),1.0668015705746277
3578364120238126,Bisnis Kuliner,74.0,4667385.0,4598363,114150709,86748502,77,277,0.0,69022.0,1.478815225227831,Ditolak,High Risk (Reject),0.7599471151773574,60615.38961038961,Matang (>5 Tahun),0.9852118477477216
3578423661887880,Produk Kreatif,85.0,15177508.0,7758000,184592879,45016533,245,799,40000000.0,7419508.0,48.884889403451474,Disetujui,Silver (Good),0.2438692827365242,61949.01224489796,Matang (>5 Tahun),0.5111511059654853
3578730749972638,Produk Digital,6.0,64047698.0,52815810,42211573,29521053,217,338,0.0,11231888.0,17.53675518517465,Ditolak,High Risk (Reject),0.6993592254901281,295150.6820276498,Baru (0-1 Tahun),0.8246324481482535
3578968377729665,Toko & E-commerce,83.0,65316725.0,64841967,5366050,3693485,46,299,0.0,474758.0,0.7268551814255844,Ditolak,High Risk (Reject),0.6883061097082585,1419928.8043478262,Matang (>5 Tahun),0.9927314481857441
3578468038971561,Produk Digital,7.0,42807633.0,34166124,77421034,43235311,287,432,0.0,8641509.0,20.186841444842322,Ditolak,High Risk (Reject),0.5584439882319319,149155.5156794425,Baru (0-1 Tahun),0.7981315855515767
3578974348952399,Produk Kreatif,103.0,94894205.0,52824883,95112352,55983951,38,596,11400000.0,42069322.0,44.33286732314159,Disetujui,Bronze (Fair),0.5886086278257529,2497215.9210526315,Matang (>5 Tahun),0.556671326768584
3578842642812822,Toko & E-commerce,116.0,9920612.0,5730905,103137549,38396284,30,679,19900000.0,4189707.0,42.23234413360789,Disetujui,Silver (Good),0.37228230040642135,330687.06666666665,Matang (>5 Tahun),0.5776765586639211
3578501002074637,Produk Kreatif,85.0,77999585.0,77485690,155527385,88257080,114,372,0.0,513895.0,0.6588432489736964,Ditolak,High Risk (Reject),0.567469709594873,684206.8859649122,Matang (>5 Tahun),0.993411567510263
3578363431517086,Produk Digital,17.0,90112459.0,75238985,160724610,112009801,117,310,0.0,14873474.0,16.505457918976553,Ditolak,High Risk (Reject),0.6969051037050269,770191.9572649573,Berkembang (1-3 Tahun),0.8349454208102345
3578919278641779,Produk Kreatif,44.0,50340158.0,56811543,140174960,76280605,151,261,0.0,-6471385.0,-12.855313247129658,Ditolak,High Risk (Reject),0.5441813930248313,333378.5298013245,Stabil (3-5 Tahun),1.1285531324712965
3578168953380650,Toko & E-commerce,47.0,63721529.0,53548950,146380282,97144961,250,417,0.0,10172579.0,15.964116303612238,Ditolak,High Risk (Reject),0.6636478607139178,254886.116,Stabil (3-5 Tahun),0.8403588369638776
3578687164228644,Produk Digital,118.0,42227057.0,34473530,103823398,66438990,43,463,0.0,7753527.0,18.361514040630393,Ditolak,High Risk (Reject),0.6399230932510993,982024.5813953489,Matang (>5 Tahun),0.816384859593696
3578606307834443,Bisnis Kuliner,13.0,55436517.0,62563552,82409452,63175515,49,100,0.0,-7127035.0,-12.85620992386661,Ditolak,High Risk (Reject),0.7666052068881614,1131357.4897959183,Berkembang (1-3 Tahun),1.128562099238666
3578280858345204,Toko & E-commerce,17.0,96560777.0,58280979,45399017,31779063,276,497,0.0,38279798.0,39.64321662407501,Ditolak,High Risk (Reject),0.6999945175024385,349857.8876811594,Berkembang (1-3 Tahun),0.6035678337592499
3578791284026184,Bisnis Kuliner,40.0,58906603.0,69433344,150340338,112060257,252,197,0.0,-10526741.0,-17.870222460459992,Ditolak,High Risk (Reject),0.7453771788114512,233756.36111111112,Stabil (3-5 Tahun),1.1787022246046
3578561050566882,Jasa & Freelancer,97.0,89528081.0,46110329,55750584,2807577,128,838,55200000.0,43417752.0,48.496238850467485,Disetujui,Gold (Excellent),0.050359598026811704,699438.1328125,Matang (>5 Tahun),0.5150376114953251
3578810901356829,Toko & E-commerce,55.0,80672417.0,59693937,178423055,112310085,258,499,0.0,20978480.0,26.004526429399032,Ditolak,High Risk (Reject),0.6294594888536126,312683.7868217054,Stabil (3-5 Tahun),0.7399547357060097
3578832692890326,Produk Digital,110.0,76614224.0,62186188,86626481,39311212,166,569,9600000.0,14428036.0,18.832059174808062,Disetujui,Bronze (Fair),0.4538013266405223,461531.4698795181,Matang (>5 Tahun),0.8116794082519194
3578968320999108,Toko & E-commerce,32.0,67994010.0,51697996,82348680,50710300,34,369,0.0,16296014.0,23.966837667023906,Ditolak,High Risk (Reject),0.6157997918120849,1999823.8235294118,Berkembang (1-3 Tahun),0.760331623329761
3578487184164934,Toko & E-commerce,61.0,25328873.0,23632881,48161705,27425670,156,385,0.0,1695992.0,6.695884179292146,Ditolak,High Risk (Reject),0.5694497318979882,162364.5705128205,Matang (>5 Tahun),0.9330411582070786
3578863250525632,Produk Kreatif,23.0,34931112.0,20324393,89993601,41362871,235,587,10800000.0,14606719.0,41.81578588165186,Disetujui,Bronze (Fair),0.45962013454712186,148643.02978723403,Berkembang (1-3 Tahun),0.5818421411834813
3578504845366215,Produk Kreatif,29.0,78495759.0,78102814,183658098,46567431,186,428,0.0,392945.0,0.5005939238067626,Ditolak,High Risk (Reject),0.2535550106807705,422020.20967741933,Berkembang (1-3 Tahun),0.9949940607619324
3578508657308679,Jasa & Freelancer,72.0,24823481.0,21684554,37612229,27695659,217,398,0.0,3138927.0,12.644991248407104,Ditolak,High Risk (Reject),0.736347186443005,114393.92165898618,Matang (>5 Tahun),0.873550087515929
3578649459757142,Produk Kreatif,61.0,45978923.0,28012074,151604838,118324670,179,492,0.0,17966849.0,39.07627196922381,Ditolak,High Risk (Reject),0.7804808313571101,256865.49162011174,Matang (>5 Tahun),0.6092372803077619
3578875874004889,Toko & E-commerce,63.0,41899945.0,49388466,159008825,84832828,299,326,0.0,-7488521.0,-17.87238861530725,Ditolak,High Risk (Reject),0.5335101872490411,140133.59531772576,Matang (>5 Tahun),1.1787238861530724
3578589292518877,Toko & E-commerce,91.0,18074747.0,18294326,15759139,1757753,292,499,0.0,-219579.0,-1.2148385811430722,Ditolak,High Risk (Reject),0.11153864433837407,61899.818493150684,Matang (>5 Tahun),1.0121483858114306
3578435509428125,Bisnis Kuliner,54.0,85882398.0,93492767,124714883,35657836,177,401,0.0,-7610369.0,-8.861383912452002,Ditolak,High Risk (Reject),0.28591484145480855,485211.28813559323,Stabil (3-5 Tahun),1.08861383912452
3578765956298559,Produk Kreatif,77.0,73656754.0,48282054,79605506,12464036,52,664,17300000.0,25374700.0,34.44992973760424,Disetujui,Silver (Good),0.1565725365780603,1416476.0384615385,Matang (>5 Tahun),0.6555007026239577
3578844942570107,Bisnis Kuliner,68.0,55938641.0,35583410,90297463,43571912,271,632,13900000.0,20355231.0,36.38849753250173,Disetujui,Bronze (Fair),0.48253749942011104,206415.64944649447,Matang (>5 Tahun),0.6361150246749827
3578164181423607,Toko & E-commerce,53.0,22856967.0,22883816,119793867,35423522,200,452,0.0,-26849.0,-0.11746527874848837,Ditolak,High Risk (Reject),0.2957039695529655,114284.835,Stabil (3-5 Tahun),1.001174652787485
3578409290004374,Toko & E-commerce,47.0,44350514.0,52522830,155601153,10904358,237,440,0.0,-8172316.0,-18.426654536630625,Ditolak,High Risk (Reject),0.07007890230736272,187132.97046413503,Stabil (3-5 Tahun),1.1842665453663062
3578982253326056,Jasa & Freelancer,39.0,24983567.0,26581790,118771588,69230107,222,303,0.0,-1598223.0,-6.397096939760444,Ditolak,High Risk (Reject),0.5828844100324734,112538.59009009009,Stabil (3-5 Tahun),1.0639709693976045
3578759651915458,Bisnis Kuliner,21.0,30888268.0,22000533,146009425,115246798,43,319,0.0,8887735.0,28.77382118026171,Ditolak,High Risk (Reject),0.7893106763484617,718331.8139534884,Berkembang (1-3 Tahun),0.712261788197383
3578931465634639,Jasa & Freelancer,14.0,3888369.0,3058678,78371156,25988754,294,533,7200000.0,829691.0,21.33776398279073,Disetujui,Bronze (Fair),0.3316112116554718,13225.744897959185,Berkembang (1-3 Tahun),0.7866223601720927
3578879373870716,Produk Digital,99.0,21378036.0,13670833,107480479,24889312,261,762,33800000.0,7707203.0,36.051969413841384,Disetujui,Silver (Good),0.23157053477590103,81908.18390804598,Matang (>5 Tahun),0.6394803058615862
3578434261191232,Produk Digital,41.0,69317044.0,61795919,129406905,23243574,11,459,0.0,7521125.0,10.850325642853436,Ditolak,High Risk (Reject),0.17961618045033995,6301549.454545454,Stabil (3-5 Tahun),0.8914967435714656
3578388424336743,Toko & E-commerce,84.0,88437748.0,73472208,180506583,96161411,157,488,0.0,14965540.0,16.922117917340003,Ditolak,High Risk (Reject),0.5327307702678079,563297.7579617834,Matang (>5 Tahun),0.8307788208265999
3578295065203028,Jasa & Freelancer,119.0,95320749.0,90683403,12634999,1206437,151,630,13700000.0,4637346.0,4.864991146890799,Disetujui,Bronze (Fair),0.09548374321200975,631263.238410596,Matang (>5 Tahun),0.951350088531092
