nik_id,jenis_usaha,lama_bln,omzet,pengeluaran,aset,hutang,freq_trx,total_skor,limit_pinjaman
3578243744329962,Bisnis Kuliner,43,98328889,85673633,43063002,8971092,170,578,8300000.0
3578646010050464,Toko & E-commerce,98,51397866,59023558,80947237,58462858,144,328,0.0
3578668068514787,Toko & E-commerce,58,25143753,18125630,136875569,83622805,87,512,2100000.0
3578825518128326,Jasa & Freelancer,9,28356407,17128250,66702720,9772819,250,659,16500000.0
3578277211312573,Jasa & Freelancer,58,18572483,22224599,137851600,4498562,192,582,0.0
3578881636024052,Produk Digital,65,64439467,54457277,198210167,137459433,73,393,0.0
3578200285786864,Produk Kreatif,114,41133464,25768407,50176345,30103264,149,591,9600000.0
3578742798281741,Produk Kreatif,77,3553745,3085400,158219686,22855637,49,554,6100000.0
3578942870828155,Jasa & Freelancer,89,15657432,17554446,11969166,2722088,72,400,0.0
3578509714839548,Produk Digital,16,46424580,28209563,26760246,9852763,255,565,7100000.0
3578789144920939,Toko & E-commerce,79,91316111,46029142,16770088,8803260,241,620,12300000.0
3578980285341987,Produk Digital,19,31369179,34640834,177776878,40242144,38,272,0.0
3578180504007993,Produk Digital,80,54189424,30605412,73495039,10466329,214,788,38200000.0
3578121857897348,Produk Kreatif,23,55143976,57661011,81486894,42188568,88,203,0.0
3578426935496094,Jasa & Freelancer,105,61030164,61953093,88242185,63797989,77,267,0.0
3578831686523661,Bisnis Kuliner,109,52319220,44934742,136432182,48618144,208,579,8400000.0
3578394104069004,Produk Digital,79,59783572,33667456,118423736,76832786,105,538,4600000.0
3578793354205387,Jasa & Freelancer,14,8427508,7242086,129426511,70039419,89,278,0.0
3578645163066271,Produk Digital,83,89869121,77941192,83034998,31102862,50,420,0.0
3578984364723104,Jasa & Freelancer,41,22945631,27280757,188694122,136298084,137,265,0.0
3578570398098540,Toko & E-commerce,75,9405980,8330839,17105071,7025593,271,509,1800000.0
3578552796555760,Bisnis Kuliner,62,91698490,92085182,73016265,20763351,51,386,0.0
3578653057126635,Bisnis Kuliner,17,91795539,75640925,53911122,36353771,33,303,0.0
3578555624263623,Toko & E-commerce,43,81813775,82375531,184921513,66564038,145,356,0.0
3578305342412243,Produk Kreatif,26,13498581,13807976,167149208,34675795,64,339,0.0
3578685978704425,Bisnis Kuliner,3,56007123,32577931,51099857,26809069,245,497,0.0
3578545352916630,Produk Digital,95,68326787,48645938,170556179,49219618,212,705,24200000.0
3578434168387445,Bisnis Kuliner,19,21134687,10772628,35041283,22874059,106,467,0.0
3578129459232356,Produk Kreatif,64,90056735,54178846,69902382,24370122,285,705,24200000.0
3578195309251852,Toko & E-commerce,101,65199925,39362235,118247343,2063826,95,782,37100000.0
3578271379568917,Jasa & Freelancer,65,66282209,34051785,125666106,58834485,113,560,6600000.0
3578724036549182,Jasa & Freelancer,9,47808596,24167819,174224363,118142172,231,482,0.0
3578559473397743,Jasa & Freelancer,97,80666600,73978345,153794987,122916198,28,300,0.0
3578540180445784,Jasa & Freelancer,68,82327948,82923173,187178531,135528209,259,360,0.0
3578882680075621,Bisnis Kuliner,70,5552775,4416695,89785379,39739417,147,549,5600000.0
3578812504482186,Jasa & Freelancer,116,66530347,38711249,172153869,129317094,187,600,10400000.0
3578866429721577,Jasa & Freelancer,5,24653807,17297297,56593643,21244821,234,533,4100000.0
3578655047656461,Produk Kreatif,78,94935665,70006233,166625022,113765405,249,598,10200000.0
3578895829067579,Jasa & Freelancer,56,93342931,89305862,101705367,64763754,92,305,0.0
3578330304059391,Toko & E-commerce,91,14568480,14086839,39654093,5497361,90,495,0.0
3578639472584187,Bisnis Kuliner,104,58832475,68253807,137533316,33409801,117,456,0.0
